serial_id,name,color,amount_color,amount_color_bland,biggest_item,amount_biggest_item,x_code,report_date
857,"Garcia, Mcdonald and Eaton Experiences",purple,680.77,343.23,Toy,10.41,a3400765,1981/10
858,Carpenter LLC Services,olive,538.46,200.55,Fruit,41.56,ea01c910,2000/11
859,"Wolf, Parker and Church Users",maroon,880.99,328.77,Fruit,16.22,b9ce3da4,2005/10
860,Walsh PLC Synergies,navy,701.89,529.70,Jewelry,33.87,3d21c219,1954/10
861,Watkins and Sons Networks,olive,180.96,117.19,Bead,60.75,422ad933,1948/06
862,"Smith, Gonzales and Johnson Communities",lime,677.63,546.09,Fruit,34.83,842f502c,1979/01
863,Murphy-Brown Applications,silver,180.19,71.60,Bead,9.82,7d6547c5,1960/06
864,Bates Inc Convergence,teal,197.57,40.60,Toy,6.40,36db7f21,1971/03
865,"Cantu, Choi and Bishop Mindshaare",navy,405.93,313.02,Bead,1.42,1d9c1b3c,2007/04
866,Bauer-Pacheco Supply-chains,green,366.21,282.88,Jewelry,49.22,63bcc362,1969/01
867,Anderson and Sons Deliverables,navy,83.10,63.42,Fruit,13.34,e625f01c,1962/12
868,Howard-Martin Methodologies,maroon,312.87,176.89,Basket,32.23,227e70c3,1985/10
869,"Cherry, Norman and Turner Platforms",fuchsia,384.04,268.50,Umbrella,49.03,6c819147,1968/08
870,Browning Ltd Networks,green,230.68,67.40,Fruit,29.99,eed672fb,1999/08
871,Goodwin-Garcia Vortals,gray,743.14,194.04,Toy,5.56,449b3522,1946/08
872,"Jones, Pearson and Peterson Services",white,"1,050.95",869.18,Fruit,52.72,0559e381,1974/10
873,"Cook, Patterson and Perry E-markets",blue,556.46,198.12,Basket,55.21,0528eba1,1963/05
874,Sims PLC Web-readiness,olive,578.29,119.69,Umbrella,10.08,edbf5acf,1953/08
875,"Dean, Gould and Bentley Partnerships",yellow,510.49,349.71,Basket,55.56,a69b8a64,2007/10
876,Jackson Group Schemas,black,174.49,29.87,Fruit,35.30,f92ced06,1950/08
877,"Garcia, Fleming and Mays Applications",black,141.73,73.25,Fruit,49.62,3913110a,1993/02
878,"Harrison, Walker and Brooks Niches",olive,451.24,231.61,Toy,48.85,c91aa42a,1974/02
879,Wilson-Gonzalez Partnerships,aqua,298.50,147.85,Coffee Mug,4.00,fa8c3811,2004/05
880,"Johnson, Byrd and Ross Services",teal,276.76,173.14,Bead,25.28,f090d3b8,2005/02
881,"Coleman, Nguyen and Burgess Emarkets",purple,192.82,109.13,Basket,50.57,53c435c6,1993/06
882,"Norman, White and Horton Infrastructures",black,668.61,229.20,Paint,32.12,80abd3e6,1982/11
883,Alexander Group Eyeballs,lime,147.38,56.26,Bead,24.38,a153397d,1960/12
884,Hart Inc Deliverables,fuchsia,670.64,484.10,Bead,51.94,07d635fc,1979/03
885,Middleton Ltd E-services,aqua,266.93,142.15,Toy,54.71,68f3202e,1991/03
886,"Bennett, Mccormick and Evans Relationships",teal,720.67,167.14,Bead,45.97,d4ef84bd,2006/02
887,Martinez PLC Networks,teal,851.60,471.73,Basket,52.00,33ef40b9,1977/02
888,Stephens-Vargas Infrastructures,blue,470.63,185.48,Jewelry,36.10,96521be4,1973/01
889,Jones-Edwards Channels,teal,"1,045.08",953.14,Jewelry,49.05,2b53b0ec,1941/07
890,Fernandez-Davis Infrastructures,blue,554.43,179.43,Bead,28.26,7062fec4,1989/12
891,Cabrera LLC Convergence,black,"1,063.46",578.78,Jewelry,11.49,46d05f90,1953/11
892,Smith and Sons Users,gray,735.72,514.98,Jewelry,49.39,dae943fe,1979/06
893,Ferguson Inc Roi,purple,285.31,95.29,Jewelry,14.89,939bd868,1984/11
894,Cox Ltd Services,maroon,132.28,62.16,Toy,43.07,481be1ac,1996/10
895,Anderson Inc Metrics,blue,"1,097.81",96.13,Jewelry,27.73,dc2d77f5,1962/05
896,Harris LLC Infrastructures,purple,437.70,219.58,Coffee Mug,45.70,d846d466,1959/01
897,Bowman LLC Schemas,yellow,382.53,167.72,Toy,62.88,bb26444e,1966/01
898,Sanchez-Snow Action-items,black,507.15,240.42,Toy,33.74,fade8061,1993/11
899,Graham LLC Metrics,yellow,468.15,232.95,Fruit,17.77,589ef8e0,1975/08
900,"Quinn, Cooper and Smith Info-mediaries",maroon,423.39,119.52,Toy,53.16,cd0acf16,1988/04
901,"Jimenez, Goodwin and Brady Markets",aqua,526.08,81.27,Basket,16.14,bd6dfd99,1948/03
902,Hill-Long Systems,aqua,186.15,178.76,Toy,14.65,0c89c058,1986/07
903,Brown-Diaz Info-mediaries,fuchsia,589.47,212.18,Toy,60.28,11124b6c,1980/06
904,Medina Inc Web-readiness,aqua,248.78,190.36,Jewelry,57.44,d6ef03a8,1960/02
905,Collins and Sons Architectures,purple,370.40,128.59,Bead,19.67,761806cf,1939/12
906,Mason-Garcia Channels,lime,669.38,352.57,Coffee Mug,50.15,92389c73,1942/12
907,"Ross, Norris and Wells Eyeballs",maroon,"1,039.98",691.14,Basket,7.66,ecb6d657,1957/05
908,"Nichols, Lutz and Norton Convergence",purple,464.92,51.50,Toy,8.07,b3757ea5,1980/06
909,Willis Ltd Synergies,silver,641.33,417.09,Basket,37.69,bd4a4371,1946/04
910,Ellis-Best E-tailers,teal,465.07,149.83,Bead,44.66,efd02784,1969/01
911,Quinn Inc Applications,silver,799.04,251.89,Toy,7.68,534c1932,1997/10
912,Donovan PLC Schemas,silver,874.10,525.30,Fruit,5.88,a86fa0f9,1996/08
913,Sawyer and Sons Schemas,olive,851.47,443.35,Toy,33.07,bd388e33,1993/03
914,"Taylor, Phillips and Cunningham Architectures",maroon,597.72,461.26,Toy,59.23,b490b5d8,1990/05
915,Simmons and Sons Technologies,maroon,506.22,396.76,Toy,48.95,02dbea09,1984/08
916,"Rogers, Knight and Cunningham Solutions",green,820.68,308.46,Basket,22.08,ceab8827,1965/05
917,"Johnson, Lee and Choi Action-items",navy,253.68,98.69,Jewelry,2.26,4c8d049b,1942/08
918,Kirk Group Action-items,maroon,225.87,90.99,Toy,39.12,4ec6f7e7,1972/12
919,Li and Sons Paradigms,olive,415.55,135.41,Paint,32.99,122d0a51,1951/06
920,Donovan-Santana Services,gray,606.95,546.32,Toy,31.20,11380052,1954/11
921,"Silva, Hinton and Riley Supply-chains",lime,127.26,25.42,Basket,48.06,d8ab80a6,1969/12
922,"Bell, Williams and Brown Mindshare",green,159.76,106.24,Toy,54.35,2a951137,1939/04
923,Park-Cohen Users,teal,496.35,65.31,Basket,43.20,198ad4f8,1990/04
924,"Cannon, Scott and Miller Methodologies",purple,269.40,112.36,Umbrella,20.98,ad2e975d,1962/05
925,Smith-Garrett Applications,yellow,763.96,162.11,Toy,47.31,32da7ffa,1942/01
926,Adams and Sons Deliverables,white,"1,210.26",824.59,Paint,34.29,cb05f03b,1997/08
927,Martinez-Moreno Initiatives,gray,218.52,93.81,Toy,63.79,c5ea4989,1996/07
928,"Hernandez, Walker and Williams Supply-chains",blue,668.73,471.60,Toy,38.80,b982af8a,1967/06
929,Benjamin-Webb Initiatives,fuchsia,215.67,31.08,Fruit,4.80,48413d1c,1939/06
930,Ortiz and Sons Relationships,white,510.40,385.06,Jewelry,58.30,27cd737d,1979/02
931,"Rodgers, Sherman and Evans E-business",yellow,86.79,45.35,Basket,2.69,7dcc43b1,1964/01
932,Sanchez-Snow Action-items,black,806.24,236.92,Bead,7.18,893e965c,1959/03
933,"Ward, Hill and Brown Experiences",aqua,449.51,120.51,Jewelry,11.80,a06b5d9e,1999/07
934,Bautista-Osborne Networks,white,372.81,235.83,Bead,26.58,d09379de,1977/06
935,Fisher-Mccann Interfaces,aqua,420.57,144.02,Fruit,13.55,322b2bf4,1945/04
936,Payne Inc E-tailers,maroon,746.79,182.36,Jewelry,53.28,22e73b21,1939/01
937,Decker and Sons Synergies,navy,"1,059.93",67.55,Paint,6.81,249cd59a,1982/04
938,Scott-Perez Partnerships,gray,159.45,92.49,Fruit,22.25,dedd44ef,1973/10
939,Graham-Williams Vortals,olive,518.70,211.02,Jewelry,54.46,891353c9,1984/10
940,Gamble-Phillips Initiatives,green,618.85,305.42,Jewelry,3.90,8dbb494d,1938/12
941,Jones-Edwards Channels,silver,539.65,457.95,Toy,28.50,96e20f7f,2008/02
942,Gross PLC Users,blue,710.41,258.21,Umbrella,39.84,3f64a1ef,1939/03
943,Ruiz Inc Content,white,361.17,70.43,Toy,31.28,d35a199e,1995/08
944,Black LLC Niches,olive,286.55,126.72,Fruit,7.91,98e991b5,1955/08
945,"Duncan, Lucero and Mueller Initiatives",olive,627.34,251.29,Basket,9.87,dbecfeb6,1996/03
946,Martin-Brown Platforms,teal,439.35,228.89,Basket,55.46,8811f96d,1986/01
947,Johnson-Everett Vortals,black,474.38,162.07,Jewelry,55.60,0974cdf9,1997/03
948,"Yang, Pruitt and Oconnor Action-items",green,535.41,51.71,Toy,58.68,f433ee51,1957/03
949,Long-Torres Interfaces,navy,369.74,283.52,Jewelry,44.44,2e6555ca,1963/07
950,Garza-Ryan Supply-chains,gray,930.15,678.56,Jewelry,16.16,19bed8bf,1980/05
951,"Hall, Mendez and Morrison Vortals",green,144.80,43.79,Jewelry,61.35,a1ddb440,2007/10
952,Bryant Ltd Functionalities,yellow,431.82,218.18,Jewelry,40.51,b1086caf,1945/06
953,"Marshall, Herrera and Mills Channels",teal,184.54,116.28,Toy,31.70,249624d9,1992/06
954,Mcneil LLC Systems,yellow,659.89,259.79,Jewelry,4.76,1b097ea0,1975/11
955,Gray Group Relationships,purple,178.98,128.98,Toy,7.47,5d88b22a,1941/07
956,Berger Ltd Interfaces,black,378.93,82.43,Fruit,44.99,1a1755dc,1949/06
957,Hogan-Bradley Networks,silver,186.34,66.58,Toy,62.10,106537cf,1955/10
958,"Bonilla, Burns and Gonzalez Schemas",silver,"1,129.28",704.08,Fruit,6.26,d84e6e59,1991/10
959,"Sullivan, Proctor and Walker E-services",olive,"1,200.20",732.49,Umbrella,11.94,0f158048,1953/05
960,Howard-Beltran E-commerce,yellow,687.59,619.71,Toy,11.09,ff60909d,1953/12
961,Garcia Group Communities,purple,512.00,277.26,Umbrella,50.19,2dba6402,1977/09
962,Howell-Hernandez Schemas,blue,783.65,269.04,Jewelry,15.58,2ac2b69c,1952/02
963,Lewis-Casey E-services,aqua,454.34,12.66,Toy,6.03,b27bad60,2008/05
964,"Phillips, Lawrence and Wong Niches",white,230.52,130.65,Fruit,52.41,cd3dd881,2005/02
965,Levine-Johnston Vortals,green,408.57,103.57,Jewelry,36.90,4dc337d5,1974/05
966,Campbell Group Deliverables,teal,635.94,402.01,Toy,57.18,77bc81b6,1975/12
967,Bruce-Gibson Solutions,aqua,212.41,143.36,Basket,3.26,24ce3694,1947/02
968,"Acevedo, Dalton and Coleman Niches",aqua,609.63,226.08,Jewelry,57.91,dad0ae71,1960/07
969,"Butler, Rivas and Jones Partnerships",aqua,140.30,121.91,Fruit,40.27,342dc376,1946/10
970,Pineda PLC E-business,silver,202.26,189.45,Fruit,28.47,972a180c,1974/04
971,Harper PLC Roi,olive,313.24,123.91,Basket,21.71,302b7d05,1963/10
972,Price and Sons Info-mediaries,blue,22.00,12.68,Jewelry,7.17,88c351d7,1955/04
973,Phillips PLC Metrics,yellow,437.29,223.13,Fruit,24.20,f2466fe3,2006/03
974,"Woodward, Martinez and Nelson Relationships",black,667.63,527.96,Jewelry,15.31,b0716fe4,1964/08
975,Stewart Group Services,maroon,202.30,112.97,Fruit,43.99,2ef2bd9a,1964/12
976,Guerra Ltd Solutions,maroon,404.39,173.76,Toy,59.00,5f364965,1973/05
977,"Caldwell, James and Martin Metrics",yellow,309.89,222.21,Jewelry,23.91,4359442e,2005/01
978,"Patterson, Terry and Trevino Services",silver,349.52,118.32,Toy,23.30,a4ff93c0,1966/07
979,Martinez PLC Networks,teal,357.18,223.06,Jewelry,6.30,1907ec62,1965/12
980,Dixon Ltd Vortals,aqua,341.57,161.41,Bead,55.23,6348aaf5,1971/12
981,"Spencer, Hansen and Mays Bandwidth",gray,129.38,69.27,Paint,1.93,c0b7a0e1,1989/08
982,"Keith, Morales and Pham Vortals",green,247.28,99.71,Jewelry,43.98,add50fbe,1949/11
983,"Ramirez, Escobar and Hogan Relationships",black,754.70,191.13,Jewelry,48.48,a19862cd,1955/01
984,Bradley LLC Methodologies,white,324.78,237.58,Toy,43.56,d1e322c7,2002/04
985,"Colon, Shea and Chapman Info-mediaries",teal,486.45,156.16,Toy,8.91,53a0919c,1952/11
986,Fuller-Gomez Synergies,yellow,272.45,159.94,Jewelry,37.79,18f2785f,1993/10
987,Chung-Rodriguez Bandwidth,yellow,444.76,140.57,Jewelry,4.41,0a773aa1,1964/02
988,"Mclaughlin, Sanchez and Mcclure Systems",blue,187.84,86.02,Fruit,35.14,d0e92423,1983/09
989,Ramirez-Monroe Convergence,gray,379.19,218.11,Fruit,31.85,c49264b0,1989/12
990,"Johnson, Berry and Garcia Solutions",black,455.92,192.89,Jewelry,40.21,e3d80adc,1980/06
991,"Bishop, Rollins and Green Solutions",maroon,102.84,54.24,Umbrella,45.91,92aa97da,1976/02
992,"White, Wood and Sullivan Communities",aqua,377.92,107.17,Fruit,4.63,d4ac287c,1960/01
993,Hopkins PLC Channels,teal,904.39,541.35,Fruit,38.74,15375e8b,1953/04
994,"Smith, Rice and Manning Channels",olive,557.39,336.82,Basket,51.85,5412a533,1960/09
995,"Diaz, Patel and Gallagher Channels",fuchsia,409.68,241.01,Toy,49.83,790859d0,1950/06
996,"Mckinney, Thompson and Torres Users",maroon,516.11,183.92,Basket,18.03,c5dcbccb,1961/10
997,Nguyen and Sons Solutions,black,643.91,172.90,Fruit,37.46,706c2199,1957/09
998,"Walker, Lloyd and Gardner Channels",gray,42.43,23.01,Basket,16.60,f2b771c2,1974/07
999,Knight-Munoz Web-readiness,olive,723.63,433.76,Basket,25.56,81643625,1985/03
1000,Mcbride PLC Relationships,olive,809.79,615.80,Toy,16.58,03e0155f,1979/04
1001,Flores-Evans Applications,lime,416.89,166.65,Jewelry,18.16,11841d05,1975/04
1002,"Smith, Hernandez and Edwards Mindshare",aqua,141.56,90.96,Toy,16.49,a599dec6,1947/05
1003,Simmons Inc Solutions,lime,300.30,108.98,Toy,35.37,84a82de6,1964/06
1004,"Brown, Thompson and Daniels Content",green,55.32,17.99,Bead,39.70,19236e3a,1996/03
